,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
498,2015-03-21 20:00:00,20.21,22.81,9584.0
499,2015-03-21 21:00:00,21.48,22.81,9701.0
500,2015-03-21 22:00:00,21.83,22.81,9583.0
501,2015-03-21 23:00:00,21.0,22.81,9328.0
502,2015-03-21 00:00:00,20.51,22.82,9025.0
503,2015-03-22 01:00:00,19.53,22.82,8792.0
504,2015-03-22 02:00:00,19.32,22.83,8705.0
505,2015-03-22 03:00:00,19.32,22.85,8615.0
506,2015-03-22 04:00:00,19.63,22.86,8549.0
507,2015-03-22 05:00:00,20.04,22.87,8537.0
508,2015-03-22 06:00:00,20.88,22.88,8593.0
509,2015-03-22 07:00:00,21.91,22.88,8742.0
510,2015-03-22 08:00:00,21.59,22.88,8873.0
511,2015-03-22 09:00:00,21.98,22.88,9006.0
512,2015-03-22 10:00:00,23.41,22.87,9188.0
513,2015-03-22 11:00:00,24.95,22.87,9325.0
514,2015-03-22 12:00:00,28.78,22.87,9362.0
515,2015-03-22 13:00:00,28.78,22.87,9351.0
516,2015-03-22 14:00:00,28.78,22.87,9290.0
517,2015-03-22 15:00:00,41.06,22.89,9185.0
518,2015-03-22 16:00:00,41.53,22.91,9158.0
519,2015-03-22 17:00:00,40.7,22.93,9191.0
520,2015-03-22 18:00:00,39.97,22.95,9227.0
521,2015-03-22 19:00:00,39.16,22.98,9173.0
522,2015-03-22 20:00:00,35.11,23.0,9261.0
523,2015-03-22 21:00:00,42.4,23.02,9613.0
524,2015-03-22 22:00:00,39.84,23.03,9532.0
525,2015-03-22 23:00:00,28.48,23.03,9213.0
526,2015-03-22 00:00:00,21.97,23.03,8888.0
527,2015-03-23 01:00:00,21.92,23.03,8691.0
528,2015-03-23 02:00:00,21.85,23.03,8589.0
529,2015-03-23 03:00:00,21.6,23.03,8547.0
530,2015-03-23 04:00:00,21.6,23.03,8537.0
531,2015-03-23 05:00:00,21.6,23.03,8602.0
532,2015-03-23 06:00:00,42.59,23.06,8823.0
533,2015-03-23 07:00:00,60.29,23.12,9263.0
534,2015-03-23 08:00:00,34.85,23.14,9732.0
535,2015-03-23 09:00:00,36.6,23.16,9845.0
536,2015-03-23 10:00:00,37.18,23.18,9901.0
537,2015-03-23 11:00:00,41.4,23.21,9965.0
538,2015-03-23 12:00:00,41.4,23.24,9987.0
539,2015-03-23 13:00:00,39.08,23.26,9914.0
540,2015-03-23 14:00:00,34.12,23.28,9846.0
541,2015-03-23 15:00:00,39.54,23.3,9777.0
542,2015-03-23 16:00:00,40.84,23.33,9782.0
543,2015-03-23 17:00:00,40.83,23.35,9867.0
544,2015-03-23 18:00:00,40.7,23.37,9852.0
545,2015-03-23 19:00:00,34.73,23.38,9706.0
546,2015-03-23 20:00:00,38.62,23.38,9733.0
547,2015-03-23 21:00:00,54.28,23.4,9919.0
548,2015-03-23 22:00:00,23.46,23.39,9780.0
549,2015-03-23 23:00:00,20.72,23.37,9388.0
550,2015-03-23 00:00:00,21.47,23.37,9038.0
551,2015-03-24 01:00:00,20.41,23.37,8798.0
552,2015-03-24 02:00:00,20.29,23.37,8657.0
553,2015-03-24 03:00:00,20.28,23.37,8601.0
554,2015-03-24 04:00:00,20.28,23.38,8583.0
555,2015-03-24 05:00:00,20.28,23.39,8619.0
556,2015-03-24 06:00:00,21.11,23.4,8812.0
557,2015-03-24 07:00:00,21.46,23.4,9285.0
558,2015-03-24 08:00:00,23.54,23.41,9743.0
559,2015-03-24 09:00:00,23.35,23.41,9765.0
560,2015-03-24 10:00:00,34.19,23.43,9786.0
561,2015-03-24 11:00:00,32.1,23.44,9771.0
562,2015-03-24 12:00:00,26.53,23.45,9763.0
563,2015-03-24 13:00:00,23.24,23.44,9785.0
564,2015-03-24 14:00:00,23.75,23.44,9788.0
565,2015-03-24 15:00:00,32.54,23.45,9739.0
566,2015-03-24 16:00:00,37.73,23.47,9682.0
567,2015-03-24 17:00:00,28.86,23.48,9760.0
568,2015-03-24 18:00:00,23.01,23.48,9737.0
569,2015-03-24 19:00:00,22.36,23.48,9568.0
570,2015-03-24 20:00:00,22.48,23.47,9566.0
571,2015-03-24 21:00:00,25.62,23.48,9838.0
572,2015-03-24 22:00:00,25.28,23.48,9726.0
573,2015-03-24 23:00:00,23.79,23.49,9318.0
574,2015-03-24 00:00:00,23.18,23.5,8946.0
575,2015-03-25 01:00:00,22.24,23.52,8696.0
576,2015-03-25 02:00:00,20.77,23.54,8589.0
577,2015-03-25 03:00:00,19.34,23.55,8522.0
578,2015-03-25 04:00:00,18.98,23.56,8514.0
579,2015-03-25 05:00:00,19.08,23.57,8564.0
580,2015-03-25 06:00:00,19.12,23.58,8799.0
581,2015-03-25 07:00:00,21.93,23.6,9289.0
582,2015-03-25 08:00:00,21.93,23.6,9605.0
583,2015-03-25 09:00:00,20.98,23.6,9604.0
584,2015-03-25 10:00:00,21.54,23.6,9720.0
585,2015-03-25 11:00:00,22.33,23.6,9724.0
586,2015-03-25 12:00:00,22.1,23.6,9710.0
587,2015-03-25 13:00:00,20.6,23.6,9637.0
588,2015-03-25 14:00:00,20.87,23.6,9619.0
589,2015-03-25 15:00:00,19.17,23.59,9584.0
590,2015-03-25 16:00:00,18.87,23.58,9615.0
591,2015-03-25 17:00:00,18.23,23.57,9603.0
592,2015-03-25 18:00:00,18.22,23.55,9562.0
593,2015-03-25 19:00:00,18.22,23.54,9391.0
594,2015-03-25 20:00:00,18.23,23.53,9423.0
595,2015-03-25 21:00:00,18.86,23.53,9682.0
596,2015-03-25 22:00:00,18.79,23.52,9533.0
597,2015-03-25 23:00:00,12.34,23.51,9124.0
598,2015-03-25 00:00:00,11.17,23.5,8787.0
599,2015-03-26 01:00:00,10.74,23.5,8529.0
600,2015-03-26 02:00:00,10.47,23.5,8423.0
601,2015-03-26 03:00:00,10.46,23.5,8359.0
602,2015-03-26 04:00:00,10.46,23.5,8321.0
603,2015-03-26 05:00:00,10.46,23.49,8322.0
604,2015-03-26 06:00:00,11.76,23.5,8540.0
605,2015-03-26 07:00:00,17.49,23.5,9040.0
606,2015-03-26 08:00:00,20.22,23.51,9472.0
607,2015-03-26 09:00:00,21.43,23.51,9565.0
608,2015-03-26 10:00:00,22.06,23.51,9646.0
609,2015-03-26 11:00:00,21.1,23.51,9676.0
610,2015-03-26 12:00:00,21.0,23.51,9680.0
611,2015-03-26 13:00:00,22.1,23.52,9624.0
612,2015-03-26 14:00:00,21.0,23.52,9633.0
613,2015-03-26 15:00:00,21.0,23.52,9580.0
614,2015-03-26 16:00:00,21.0,23.52,9546.0
615,2015-03-26 17:00:00,21.0,23.52,9582.0
616,2015-03-26 18:00:00,21.0,23.53,9543.0
617,2015-03-26 19:00:00,18.96,23.52,9436.0
618,2015-03-26 20:00:00,19.4,23.52,9373.0
619,2015-03-26 21:00:00,20.54,23.5,9541.0
620,2015-03-26 22:00:00,19.13,23.48,9391.0
621,2015-03-26 23:00:00,12.73,23.46,9096.0
622,2015-03-26 00:00:00,12.14,23.44,8737.0
623,2015-03-27 01:00:00,10.68,23.43,8472.0
624,2015-03-27 02:00:00,8.94,23.41,8353.0
625,2015-03-27 03:00:00,8.94,23.4,8300.0
626,2015-03-27 04:00:00,8.94,23.39,8266.0
627,2015-03-27 05:00:00,10.45,23.39,8296.0
628,2015-03-27 06:00:00,11.43,23.39,8489.0
629,2015-03-27 07:00:00,15.41,23.39,8935.0
630,2015-03-27 08:00:00,20.29,23.39,9356.0
631,2015-03-27 09:00:00,21.51,23.38,9508.0
632,2015-03-27 10:00:00,22.09,23.36,9591.0
633,2015-03-27 11:00:00,22.33,23.33,9622.0
634,2015-03-27 12:00:00,22.45,23.31,9601.0
635,2015-03-27 13:00:00,22.29,23.3,9542.0
636,2015-03-27 14:00:00,22.28,23.29,9521.0
637,2015-03-27 15:00:00,22.31,23.28,9492.0
638,2015-03-27 16:00:00,22.3,23.28,9443.0
639,2015-03-27 17:00:00,21.88,23.27,9401.0
640,2015-03-27 18:00:00,19.89,23.25,9309.0
641,2015-03-27 19:00:00,16.75,23.19,9097.0
642,2015-03-27 20:00:00,16.75,23.08,9042.0
643,2015-03-27 21:00:00,18.31,23.0,9319.0
644,2015-03-27 22:00:00,20.23,22.97,9249.0
645,2015-03-27 23:00:00,21.88,22.96,8968.0
646,2015-03-27 00:00:00,20.48,22.96,8654.0
647,2015-03-28 01:00:00,15.21,22.95,8402.0
648,2015-03-28 02:00:00,15.8,22.94,8238.0
649,2015-03-28 03:00:00,12.89,22.93,8169.0
650,2015-03-28 04:00:00,12.56,22.91,8107.0
651,2015-03-28 05:00:00,10.98,22.9,8144.0
652,2015-03-28 06:00:00,10.44,22.88,8173.0
653,2015-03-28 07:00:00,14.07,22.87,8365.0
654,2015-03-28 08:00:00,14.71,22.84,8631.0
655,2015-03-28 09:00:00,16.23,22.81,8804.0
656,2015-03-28 10:00:00,18.45,22.81,9019.0
657,2015-03-28 11:00:00,20.71,22.8,9151.0
658,2015-03-28 12:00:00,26.75,22.81,9253.0
659,2015-03-28 13:00:00,21.57,22.8,9283.0
660,2015-03-28 14:00:00,21.72,22.8,9270.0
661,2015-03-28 15:00:00,20.04,22.8,9148.0
662,2015-03-28 16:00:00,20.76,22.8,9124.0
663,2015-03-28 17:00:00,21.31,22.8,9099.0
664,2015-03-28 18:00:00,21.7,22.8,9058.0
665,2015-03-28 19:00:00,20.2,22.8,8972.0
666,2015-03-28 20:00:00,20.41,22.79,8931.0
667,2015-03-28 21:00:00,22.28,22.79,9169.0
668,2015-03-28 22:00:00,23.4,22.79,9182.0
669,2015-03-28 23:00:00,23.18,22.78,8980.0
670,2015-03-28 00:00:00,21.24,22.77,8707.0
671,2015-03-29 01:00:00,18.13,22.77,8481.0
672,2015-03-29 02:00:00,12.29,22.75,8321.0
673,2015-03-29 03:00:00,11.12,22.73,8256.0
674,2015-03-29 04:00:00,10.43,22.72,8218.0
675,2015-03-29 05:00:00,10.43,22.7,8233.0
676,2015-03-29 06:00:00,12.19,22.69,8274.0
677,2015-03-29 07:00:00,13.24,22.68,8367.0
678,2015-03-29 08:00:00,13.88,22.66,8428.0
679,2015-03-29 09:00:00,17.75,22.65,8624.0
680,2015-03-29 10:00:00,19.89,22.61,8787.0
681,2015-03-29 11:00:00,20.61,22.56,8898.0
682,2015-03-29 12:00:00,20.98,22.51,8950.0
683,2015-03-29 13:00:00,20.71,22.49,8951.0
684,2015-03-29 14:00:00,19.91,22.48,8917.0
685,2015-03-29 15:00:00,19.75,22.47,8931.0
686,2015-03-29 16:00:00,20.13,22.45,8943.0
687,2015-03-29 17:00:00,20.94,22.44,9011.0
688,2015-03-29 18:00:00,21.43,22.44,9005.0
689,2015-03-29 19:00:00,20.4,22.27,8959.0
690,2015-03-29 20:00:00,20.29,22.13,8951.0
691,2015-03-29 21:00:00,22.88,22.02,9172.0
692,2015-03-29 22:00:00,22.42,21.98,9150.0
693,2015-03-29 23:00:00,19.71,21.9,8843.0
694,2015-03-29 00:00:00,16.53,21.83,8501.0
695,2015-03-30 01:00:00,12.23,21.78,8281.0
696,2015-03-30 02:00:00,12.56,21.75,8169.0
697,2015-03-30 03:00:00,12.16,21.72,8092.0
698,2015-03-30 04:00:00,12.39,21.7,8060.0
699,2015-03-30 05:00:00,20.47,21.69,8160.0
700,2015-03-30 06:00:00,23.16,21.69,8398.0
701,2015-03-30 07:00:00,32.05,21.68,8871.0
702,2015-03-30 08:00:00,34.62,21.68,9240.0
703,2015-03-30 09:00:00,47.63,21.71,9380.0
704,2015-03-30 10:00:00,49.34,21.75,9464.0
705,2015-03-30 11:00:00,42.16,21.76,9503.0
706,2015-03-30 12:00:00,37.53,21.75,9475.0
707,2015-03-30 13:00:00,31.47,21.75,9437.0
708,2015-03-30 14:00:00,27.42,21.75,9431.0
709,2015-03-30 15:00:00,27.61,21.76,9420.0
710,2015-03-30 16:00:00,27.33,21.76,9404.0
711,2015-03-30 17:00:00,27.0,21.77,9451.0
712,2015-03-30 18:00:00,24.12,21.77,9412.0
713,2015-03-30 19:00:00,22.14,21.71,9211.0
714,2015-03-30 20:00:00,21.8,20.68,9179.0
715,2015-03-30 21:00:00,23.38,20.62,9440.0
716,2015-03-30 22:00:00,29.21,20.61,9348.0
717,2015-03-30 23:00:00,23.41,20.6,8998.0
718,2015-03-30 00:00:00,21.44,20.59,8602.0
719,2015-04-01 01:00:00,14.1,20.49,8434.0
720,2015-04-01 02:00:00,15.56,20.49,8279.0
721,2015-04-01 03:00:00,17.83,20.5,8231.0
722,2015-04-01 04:00:00,19.17,20.51,8245.0
723,2015-04-01 05:00:00,20.09,20.51,8306.0
724,2015-04-01 06:00:00,20.43,20.52,8534.0
725,2015-04-01 07:00:00,23.81,20.52,9003.0
726,2015-04-01 08:00:00,22.27,20.53,9403.0
727,2015-04-01 09:00:00,22.26,20.53,9518.0
728,2015-04-01 10:00:00,21.47,20.53,9577.0
729,2015-04-01 11:00:00,17.46,20.53,9644.0
730,2015-04-01 12:00:00,19.42,20.53,9672.0
731,2015-04-01 13:00:00,21.42,20.53,9596.0
732,2015-04-01 14:00:00,18.28,20.52,9561.0
733,2015-04-01 15:00:00,19.19,20.52,9598.0
734,2015-04-01 16:00:00,21.41,20.52,9635.0
735,2015-04-01 17:00:00,21.92,20.52,9644.0
736,2015-04-01 18:00:00,21.29,20.52,9632.0
737,2015-04-01 19:00:00,20.22,20.52,9506.0
738,2015-04-01 20:00:00,20.62,20.52,9449.0
739,2015-04-01 21:00:00,20.92,20.52,9612.0
740,2015-04-01 22:00:00,20.37,20.51,9520.0
741,2015-04-01 23:00:00,19.15,20.5,9210.0
742,2015-04-01 00:00:00,18.85,20.5,8830.0
743,2015-04-02 01:00:00,17.22,20.49,8586.0
744,2015-04-02 02:00:00,17.02,20.48,8441.0
745,2015-04-02 03:00:00,19.03,20.48,8357.0
746,2015-04-02 04:00:00,19.12,20.48,8332.0
747,2015-04-02 05:00:00,19.2,20.48,8357.0
748,2015-04-02 06:00:00,19.92,20.48,8539.0
749,2015-04-02 07:00:00,24.0,20.48,8992.0
750,2015-04-02 08:00:00,26.32,20.48,9353.0
751,2015-04-02 09:00:00,26.32,20.48,9544.0
752,2015-04-02 10:00:00,26.79,20.47,9598.0
753,2015-04-02 11:00:00,30.82,20.48,9588.0
754,2015-04-02 12:00:00,35.07,20.49,9601.0
755,2015-04-02 13:00:00,33.61,20.5,9590.0
756,2015-04-02 14:00:00,28.62,20.51,9574.0
757,2015-04-02 15:00:00,25.35,20.52,9515.0
758,2015-04-02 16:00:00,21.88,20.52,9456.0
759,2015-04-02 17:00:00,24.97,20.52,9471.0
760,2015-04-02 18:00:00,23.03,20.52,9448.0
761,2015-04-02 19:00:00,21.86,20.52,9353.0
762,2015-04-02 20:00:00,21.72,20.52,9281.0
763,2015-04-02 21:00:00,25.51,20.51,9396.0
764,2015-04-02 22:00:00,29.06,20.51,9312.0
765,2015-04-02 23:00:00,30.82,20.51,9037.0
766,2015-04-02 00:00:00,27.13,20.52,8730.0
767,2015-04-03 01:00:00,21.26,20.51,8474.0
768,2015-04-03 02:00:00,19.42,20.51,8356.0
769,2015-04-03 03:00:00,17.39,20.5,8285.0
770,2015-04-03 04:00:00,14.44,20.49,8250.0
771,2015-04-03 05:00:00,14.22,20.48,8268.0
772,2015-04-03 06:00:00,19.46,20.47,8350.0
773,2015-04-03 07:00:00,19.39,20.46,8430.0
774,2015-04-03 08:00:00,18.86,20.45,8440.0
775,2015-04-03 09:00:00,18.95,20.44,8547.0
776,2015-04-03 10:00:00,19.01,20.44,8648.0
777,2015-04-03 11:00:00,19.01,20.43,8767.0
778,2015-04-03 12:00:00,19.0,20.43,8775.0
779,2015-04-03 13:00:00,19.01,20.42,8758.0
780,2015-04-03 14:00:00,19.01,20.43,8725.0
781,2015-04-03 15:00:00,19.0,20.43,8690.0
782,2015-04-03 16:00:00,19.0,20.44,8704.0
783,2015-04-03 17:00:00,20.15,20.45,8750.0
784,2015-04-03 18:00:00,20.37,20.45,8806.0
785,2015-04-03 19:00:00,19.0,20.45,8747.0
786,2015-04-03 20:00:00,18.99,20.45,8718.0
787,2015-04-03 21:00:00,19.61,20.45,8948.0
788,2015-04-03 22:00:00,19.55,20.45,8956.0
789,2015-04-03 23:00:00,18.56,20.45,8750.0
790,2015-04-03 00:00:00,18.37,20.46,8491.0
791,2015-04-04 01:00:00,18.04,20.46,8307.0
792,2015-04-04 02:00:00,17.19,20.47,8197.0
793,2015-04-04 03:00:00,17.39,20.47,8129.0
794,2015-04-04 04:00:00,18.17,20.48,8111.0
795,2015-04-04 05:00:00,18.35,20.48,8032.0
796,2015-04-04 06:00:00,18.39,20.49,8119.0
797,2015-04-04 07:00:00,18.48,20.5,8284.0
798,2015-04-04 08:00:00,18.8,20.5,8448.0
799,2015-04-04 09:00:00,20.5,20.5,8676.0
800,2015-04-04 10:00:00,24.37,20.5,8909.0
801,2015-04-04 11:00:00,25.99,20.51,9041.0
802,2015-04-04 12:00:00,25.85,20.53,9093.0
803,2015-04-04 13:00:00,25.68,20.54,9109.0
804,2015-04-04 14:00:00,22.71,20.55,9065.0
805,2015-04-04 15:00:00,20.55,20.56,9018.0
806,2015-04-04 16:00:00,21.06,20.56,9008.0
807,2015-04-04 17:00:00,22.08,20.57,9004.0
808,2015-04-04 18:00:00,27.08,20.58,8986.0
809,2015-04-04 19:00:00,22.61,20.58,8922.0
810,2015-04-04 20:00:00,23.51,20.59,8899.0
811,2015-04-04 21:00:00,27.0,20.6,9107.0
812,2015-04-04 22:00:00,28.05,20.61,9096.0
813,2015-04-04 23:00:00,21.99,20.62,8876.0
814,2015-04-04 00:00:00,19.65,20.63,8584.0
815,2015-04-05 01:00:00,18.46,20.63,8374.0
816,2015-04-05 02:00:00,18.25,20.64,8266.0
817,2015-04-05 03:00:00,17.15,20.64,8191.0
818,2015-04-05 04:00:00,16.58,20.65,8162.0
819,2015-04-05 05:00:00,16.52,20.65,8142.0
820,2015-04-05 06:00:00,16.74,20.66,8221.0
821,2015-04-05 07:00:00,18.17,20.64,8289.0
822,2015-04-05 08:00:00,18.15,20.62,8328.0
823,2015-04-05 09:00:00,18.53,20.6,8529.0
824,2015-04-05 10:00:00,19.3,20.59,8668.0
825,2015-04-05 11:00:00,19.45,20.58,8755.0
826,2015-04-05 12:00:00,19.45,20.58,8810.0
827,2015-04-05 13:00:00,18.63,20.58,8861.0
828,2015-04-05 14:00:00,18.16,20.58,8861.0
829,2015-04-05 15:00:00,18.15,20.59,8835.0
830,2015-04-05 16:00:00,18.21,20.59,8855.0
831,2015-04-05 17:00:00,18.21,20.6,8892.0
832,2015-04-05 18:00:00,18.4,20.6,8818.0
833,2015-04-05 19:00:00,18.17,20.61,8687.0
834,2015-04-05 20:00:00,18.17,20.61,8709.0
835,2015-04-05 21:00:00,19.98,20.61,8962.0
836,2015-04-05 22:00:00,21.09,20.62,9061.0
837,2015-04-05 23:00:00,18.57,20.61,8828.0
838,2015-04-05 00:00:00,18.13,20.61,8531.0
839,2015-04-06 01:00:00,16.75,20.6,8313.0
840,2015-04-06 02:00:00,16.56,20.61,8218.0
841,2015-04-06 03:00:00,15.22,20.61,8161.0
842,2015-04-06 04:00:00,12.64,20.61,8160.0
843,2015-04-06 05:00:00,12.86,20.61,8208.0
844,2015-04-06 06:00:00,14.45,20.62,8378.0
845,2015-04-06 07:00:00,17.8,20.62,8752.0
846,2015-04-06 08:00:00,20.15,20.63,9009.0
847,2015-04-06 09:00:00,20.55,20.64,9202.0
848,2015-04-06 10:00:00,22.49,20.65,9330.0
849,2015-04-06 11:00:00,22.71,20.66,9421.0
850,2015-04-06 12:00:00,22.71,20.66,9491.0
851,2015-04-06 13:00:00,23.29,20.67,9468.0
852,2015-04-06 14:00:00,24.99,20.67,9439.0
853,2015-04-06 15:00:00,24.99,20.68,9417.0
854,2015-04-06 16:00:00,25.01,20.68,9388.0
855,2015-04-06 17:00:00,25.19,20.68,9394.0
856,2015-04-06 18:00:00,26.49,20.69,9370.0
857,2015-04-06 19:00:00,24.65,20.69,9209.0
858,2015-04-06 20:00:00,25.02,20.7,9139.0
859,2015-04-06 21:00:00,29.62,20.7,9369.0
860,2015-04-06 22:00:00,28.06,20.71,9325.0
861,2015-04-06 23:00:00,22.77,20.72,8967.0
862,2015-04-06 00:00:00,19.87,20.73,8621.0
863,2015-04-07 01:00:00,18.58,20.74,8388.0
864,2015-04-07 02:00:00,18.36,20.74,8238.0
865,2015-04-07 03:00:00,18.08,20.75,8177.0
866,2015-04-07 04:00:00,17.98,20.76,8191.0
867,2015-04-07 05:00:00,17.94,20.77,8240.0
868,2015-04-07 06:00:00,18.17,20.77,8466.0
869,2015-04-07 07:00:00,19.27,20.78,8902.0
870,2015-04-07 08:00:00,19.12,20.78,9215.0
871,2015-04-07 09:00:00,19.59,20.79,9317.0
872,2015-04-07 10:00:00,20.53,20.79,9367.0
873,2015-04-07 11:00:00,21.01,20.8,9342.0
874,2015-04-07 12:00:00,20.71,20.8,9362.0
875,2015-04-07 13:00:00,20.53,20.8,9347.0
876,2015-04-07 14:00:00,20.53,20.81,9384.0
877,2015-04-07 15:00:00,20.53,20.82,9326.0
878,2015-04-07 16:00:00,20.53,20.83,9266.0
879,2015-04-07 17:00:00,20.33,20.84,9262.0
880,2015-04-07 18:00:00,20.16,20.84,9212.0
881,2015-04-07 19:00:00,19.28,20.85,9027.0
882,2015-04-07 20:00:00,18.76,20.85,8982.0
883,2015-04-07 21:00:00,19.97,20.85,9199.0
884,2015-04-07 22:00:00,20.7,20.86,9224.0
885,2015-04-07 23:00:00,19.06,20.87,8925.0
886,2015-04-07 00:00:00,17.88,20.88,8574.0
887,2015-04-08 01:00:00,18.95,20.89,8344.0
888,2015-04-08 02:00:00,18.9,20.9,8228.0
889,2015-04-08 03:00:00,18.51,20.91,8138.0
890,2015-04-08 04:00:00,18.51,20.92,8092.0
891,2015-04-08 05:00:00,19.47,20.93,8143.0
892,2015-04-08 06:00:00,20.8,20.95,8364.0
893,2015-04-08 07:00:00,23.9,20.96,8786.0
894,2015-04-08 08:00:00,24.4,20.97,9075.0
895,2015-04-08 09:00:00,24.45,20.97,9271.0
896,2015-04-08 10:00:00,25.73,20.99,9281.0
897,2015-04-08 11:00:00,25.82,21.0,9240.0
898,2015-04-08 12:00:00,26.39,21.01,9245.0
899,2015-04-08 13:00:00,25.18,21.02,9212.0
900,2015-04-08 14:00:00,25.01,21.04,9238.0
901,2015-04-08 15:00:00,24.82,21.05,9213.0
902,2015-04-08 16:00:00,24.85,21.06,9204.0
903,2015-04-08 17:00:00,24.79,21.08,9211.0
904,2015-04-08 18:00:00,24.71,21.09,9161.0
905,2015-04-08 19:00:00,24.53,21.11,8990.0
906,2015-04-08 20:00:00,24.06,21.11,8934.0
907,2015-04-08 21:00:00,24.31,21.11,9150.0
908,2015-04-08 22:00:00,31.59,21.13,9213.0
909,2015-04-08 23:00:00,27.29,21.14,8883.0
910,2015-04-08 00:00:00,23.82,21.16,8539.0
911,2015-04-09 01:00:00,21.78,21.18,8309.0
912,2015-04-09 02:00:00,20.52,21.19,8159.0
913,2015-04-09 03:00:00,19.11,21.2,8036.0
914,2015-04-09 04:00:00,18.78,21.21,8024.0
915,2015-04-09 05:00:00,18.89,21.22,8066.0
916,2015-04-09 06:00:00,20.3,21.23,8355.0
917,2015-04-09 07:00:00,22.08,21.24,8819.0
918,2015-04-09 08:00:00,21.8,21.25,9091.0
919,2015-04-09 09:00:00,24.07,21.25,9347.0
920,2015-04-09 10:00:00,25.14,21.26,9406.0
921,2015-04-09 11:00:00,31.15,21.27,9410.0
922,2015-04-09 12:00:00,33.95,21.29,9415.0
923,2015-04-09 13:00:00,33.29,21.3,9355.0
924,2015-04-09 14:00:00,33.11,21.31,9274.0
925,2015-04-09 15:00:00,32.28,21.33,9199.0
926,2015-04-09 16:00:00,25.18,21.33,9212.0
927,2015-04-09 17:00:00,26.7,21.34,9201.0
928,2015-04-09 18:00:00,25.94,21.36,9151.0
929,2015-04-09 19:00:00,24.2,21.38,8988.0
930,2015-04-09 20:00:00,23.0,21.38,8929.0
931,2015-04-09 21:00:00,23.28,21.39,9051.0
932,2015-04-09 22:00:00,23.18,21.39,9144.0
933,2015-04-09 23:00:00,20.75,21.4,8780.0
934,2015-04-09 00:00:00,21.55,21.41,8442.0
935,2015-04-10 01:00:00,20.57,21.41,8216.0
936,2015-04-10 02:00:00,19.26,21.42,8084.0
937,2015-04-10 03:00:00,18.34,21.41,8041.0
938,2015-04-10 04:00:00,18.53,21.41,8031.0
939,2015-04-10 05:00:00,18.72,21.41,8087.0
940,2015-04-10 06:00:00,19.84,21.4,8282.0
941,2015-04-10 07:00:00,22.04,21.4,8680.0
942,2015-04-10 08:00:00,22.55,21.39,8978.0
943,2015-04-10 09:00:00,24.38,21.38,9198.0
944,2015-04-10 10:00:00,25.57,21.38,9276.0
945,2015-04-10 11:00:00,24.44,21.39,9291.0
946,2015-04-10 12:00:00,24.4,21.39,9299.0
947,2015-04-10 13:00:00,23.29,21.4,9281.0
948,2015-04-10 14:00:00,22.44,21.42,9273.0
949,2015-04-10 15:00:00,22.38,21.43,9234.0
950,2015-04-10 16:00:00,22.18,21.44,9221.0
951,2015-04-10 17:00:00,21.72,21.45,9181.0
952,2015-04-10 18:00:00,20.35,21.46,9141.0
953,2015-04-10 19:00:00,19.11,21.47,8949.0
954,2015-04-10 20:00:00,19.14,21.47,8821.0
955,2015-04-10 21:00:00,20.05,21.47,8973.0
956,2015-04-10 22:00:00,26.15,21.48,9017.0
957,2015-04-10 23:00:00,23.76,21.49,8761.0
958,2015-04-10 00:00:00,20.96,21.5,8474.0
959,2015-04-11 01:00:00,15.53,21.49,8223.0
960,2015-04-11 02:00:00,11.21,21.49,8091.0
961,2015-04-11 03:00:00,10.43,21.48,8001.0
962,2015-04-11 04:00:00,11.74,21.48,7935.0
963,2015-04-11 05:00:00,12.03,21.48,7961.0
964,2015-04-11 06:00:00,12.56,21.47,8022.0
965,2015-04-11 07:00:00,13.24,21.46,8164.0
966,2015-04-11 08:00:00,12.82,21.45,8239.0
967,2015-04-11 09:00:00,18.25,21.45,8507.0
968,2015-04-11 10:00:00,19.53,21.45,8728.0
969,2015-04-11 11:00:00,19.35,21.45,8828.0
970,2015-04-11 12:00:00,19.08,21.45,8860.0
971,2015-04-11 13:00:00,19.0,21.45,8841.0
972,2015-04-11 14:00:00,17.88,21.45,8824.0
973,2015-04-11 15:00:00,16.64,21.45,8770.0
974,2015-04-11 16:00:00,16.64,21.45,8765.0
975,2015-04-11 17:00:00,19.69,21.45,8808.0
976,2015-04-11 18:00:00,19.5,21.45,8837.0
977,2015-04-11 19:00:00,18.95,21.45,8743.0
978,2015-04-11 20:00:00,19.12,21.44,8704.0
979,2015-04-11 21:00:00,20.24,21.44,8843.0
980,2015-04-11 22:00:00,20.41,21.44,8956.0
981,2015-04-11 23:00:00,20.41,21.45,8753.0
982,2015-04-11 00:00:00,19.84,21.46,8468.0
983,2015-04-12 01:00:00,19.91,21.48,8242.0
984,2015-04-12 02:00:00,17.71,21.49,8123.0
985,2015-04-12 03:00:00,16.42,21.5,8060.0
986,2015-04-12 04:00:00,14.89,21.51,8028.0
987,2015-04-12 05:00:00,12.84,21.51,8059.0
988,2015-04-12 06:00:00,12.66,21.51,8118.0
989,2015-04-12 07:00:00,15.93,21.49,8175.0
990,2015-04-12 08:00:00,15.29,21.48,8234.0
991,2015-04-12 09:00:00,18.67,21.48,8465.0
992,2015-04-12 10:00:00,19.76,21.47,8687.0
993,2015-04-12 11:00:00,20.83,21.46,8838.0
994,2015-04-12 12:00:00,20.2,21.44,8912.0
995,2015-04-12 13:00:00,20.2,21.42,8938.0
